Timestamp,AppTime,GlobalBlock,Type,HeadPos,HeadRot(pitch yaw roll),EyeDirection,LeftEyeOpen,RightEyeOpen,EyeTarget,HeadPosAnchored,HeadForthAnchored,EyeDirectionAnchored,FixationPointAnchored,optiRbodyposA,optiRbodyposB,optiRbodyrotA,optiRbodyrotB,Message
14:10:03:379,2212.397,12,RTdata,-5.742 -0.031 -9.101,7.263 185.050 6.978,-0.225 -0.319 -0.921,1.0,1.0,MController,0.467 1.413 2.022,-0.136 -0.126 0.983,0.013 -0.319 0.948,0.476 1.204 2.651,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,
14:10:03:412,2212.431,12,RTdata,-5.746 -0.031 -9.102,7.093 184.473 7.006,-0.222 -0.321 -0.921,1.0,1.0,MController,0.471 1.413 2.023,-0.146 -0.123 0.982,0.010 -0.321 0.947,0.478 1.202 2.653,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,
14:10:03:446,2212.465,12,RTdata,-5.749 -0.030 -9.103,6.943 183.997 6.960,-0.226 -0.317 -0.921,1.0,1.0,MController,0.474 1.414 2.025,-0.154 -0.121 0.981,0.014 -0.317 0.948,0.483 1.205 2.656,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,
14:10:03:480,2212.498,12,RTdata,-5.752 -0.030 -9.104,6.794 183.640 6.894,-0.230 -0.321 -0.919,1.0,1.0,MController,0.476 1.414 2.027,-0.160 -0.118 0.980,0.019 -0.321 0.947,0.488 1.202 2.659,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,
14:10:03:513,2212.531,12,RTdata,-5.754 -0.030 -9.107,6.566 183.356 6.830,-0.244 -0.342 -0.908,1.0,1.0,MController,0.477 1.414 2.030,-0.165 -0.114 0.980,0.035 -0.342 0.939,0.633 0.010 5.865,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,
14:10:03:546,2212.565,12,RTdata,-5.755 -0.030 -9.109,6.290 183.155 6.682,-0.246 -0.339 -0.908,1.0,1.0,MController,0.478 1.414 2.032,-0.169 -0.110 0.980,0.037 -0.339 0.940,0.618 0.192 5.394,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,
14:10:03:578,2212.597,12,RTdata,-5.756 -0.030 -9.112,5.979 183.069 6.434,-0.247 -0.340 -0.908,1.0,1.0,MController,0.478 1.414 2.035,-0.170 -0.104 0.980,0.037 -0.340 0.940,0.641 -0.019 5.970,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,
14:10:03:612,2212.631,12,RTdata,-5.756 -0.030 -9.116,5.718 183.106 6.149,-0.247 -0.332 -0.910,1.0,1.0,MController,0.477 1.414 2.039,-0.170 -0.100 0.980,0.037 -0.332 0.942,0.695 -0.560 7.604,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,
14:10:03:646,2212.665,12,RTdata,-5.756 -0.029 -9.120,5.519 183.178 5.937,-0.251 -0.339 -0.907,1.0,1.0,MController,0.476 1.415 2.043,-0.168 -0.096 0.981,0.042 -0.339 0.940,0.673 -0.184 6.455,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,
14:10:03:679,2212.698,12,RTdata,-5.755 -0.028 -9.124,5.377 183.251 5.802,-0.244 -0.326 -0.914,1.0,1.0,MController,0.475 1.416 2.047,-0.167 -0.094 0.981,0.033 -0.326 0.945,0.713 -0.970 8.946,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,
14:10:03:713,2212.731,12,RTdata,-5.754 -0.028 -9.129,5.235 183.400 5.641,-0.235 -0.325 -0.916,1.0,1.0,MController,0.473 1.416 2.051,-0.165 -0.091 0.982,0.024 -0.325 0.945,0.542 0.410 4.971,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,
14:10:03:746,2212.765,12,RTdata,-5.753 -0.028 -9.133,5.064 183.636 5.457,-0.219 -0.414 -0.884,1.0,1.0,MController,0.471 1.416 2.056,-0.161 -0.088 0.983,0.016 -0.414 0.910,0.495 0.680 3.677,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,
14:10:03:779,2212.798,12,RTdata,-5.752 -0.027 -9.138,4.975 183.926 5.285,-0.212 -0.458 -0.863,1.0,1.0,MController,0.469 1.417 2.060,-0.156 -0.087 0.984,0.013 -0.458 0.889,0.480 0.933 3.006,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,
14:10:03:814,2212.832,12,RTdata,-5.751 -0.027 -9.143,5.001 184.279 5.084,-0.216 -0.453 -0.865,1.0,1.0,MController,0.467 1.417 2.064,-0.150 -0.087 0.985,0.017 -0.453 0.891,0.480 0.977 2.939,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,
14:10:03:847,2212.865,12,RTdata,-5.750 -0.028 -9.147,4.978 184.650 4.846,-0.216 -0.454 -0.865,1.0,1.0,MController,0.465 1.416 2.069,-0.143 -0.087 0.986,0.017 -0.454 0.891,0.478 1.001 2.894,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,
14:10:03:879,2212.898,12,RTdata,-5.749 -0.028 -9.152,4.924 184.965 4.626,-0.216 -0.452 -0.865,1.0,1.0,MController,0.463 1.416 2.072,-0.138 -0.086 0.987,0.017 -0.452 0.892,0.476 1.018 2.866,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,
14:10:03:912,2212.931,12,RTdata,-5.748 -0.028 -9.155,4.904 185.225 4.400,-0.218 -0.447 -0.868,1.0,1.0,MController,0.461 1.416 2.076,-0.133 -0.085 0.987,0.018 -0.447 0.894,0.478 0.947 3.024,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,
14:10:03:947,2212.965,12,RTdata,-5.747 -0.028 -9.159,4.759 185.380 4.154,-0.222 -0.442 -0.869,1.0,1.0,MController,0.459 1.416 2.079,-0.131 -0.083 0.988,0.022 -0.442 0.897,0.478 1.023 2.881,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,
14:10:03:980,2212.999,12,Event,,,,0.0,0.0,none,,,,,,,,,Just dropped a pin.
14:10:03:982,2212.999,12,Event,,,,0.0,0.0,none,,,,,,,,,Dropped a new pin at -5.849 -1.444 -9.612 localpos: 0.457 0.000 2.543
14:10:03:982,2212.999,12,Event,,,,0.0,0.0,none,,,,,,,,,"Closest location was: (-6.24, -1.44, -9.99) | actual distance: 0.5427898 | good drop"
14:10:03:983,2212.999,12,Event,,,,0.0,0.0,none,,,,,,,,,Dropped a good pin|0|0|20.00|215.00
14:10:03:984,2212.999,12,RTdata,-5.746 -0.029 -9.162,4.535 185.376 3.943,-0.169 -0.362 -0.917,1.0,1.0,MController,0.457 1.415 2.082,-0.131 -0.079 0.988,-0.041 -0.362 0.931,0.392 0.823 3.605,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,
14:10:04:014,2213.032,12,RTdata,-5.745 -0.029 -9.165,4.291 185.292 3.690,-0.028 -0.172 -0.985,1.0,1.0,fakeWallNorth,0.455 1.415 2.084,-0.132 -0.075 0.988,-0.193 -0.172 0.966,-0.232 0.789 5.554,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,
14:10:04:046,2213.065,12,RTdata,-5.743 -0.029 -9.167,3.967 185.211 3.384,0.056 -0.038 -0.998,1.0,1.0,fakeWallNorth,0.454 1.415 2.086,-0.134 -0.069 0.989,-0.277 -0.038 0.960,-0.544 1.263 5.552,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,
14:10:04:080,2213.099,12,RTdata,-5.743 -0.029 -9.169,3.630 185.131 3.101,0.081 0.030 -0.996,1.0,1.0,fakeWallNorth,0.452 1.415 2.088,-0.135 -0.063 0.989,-0.302 0.030 0.953,-0.642 1.510 5.556,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,
14:10:04:114,2213.132,12,RTdata,-5.742 -0.029 -9.171,3.467 185.058 2.901,0.076 0.031 -0.997,1.0,1.0,fakeWallNorth,0.452 1.415 2.090,-0.137 -0.060 0.989,-0.297 0.031 0.954,-0.626 1.522 5.559,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,
14:10:04:148,2213.167,12,RTdata,-5.742 -0.029 -9.172,3.440 185.008 2.783,0.077 0.033 -0.997,1.0,1.0,fakeWallNorth,0.451 1.415 2.091,-0.137 -0.060 0.989,-0.297 0.033 0.954,-0.628 1.537 5.559,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,
14:10:04:180,2213.199,12,RTdata,-5.743 -0.028 -9.173,3.410 184.989 2.733,0.074 0.033 -0.997,1.0,1.0,fakeWallNorth,0.452 1.416 2.092,-0.138 -0.059 0.989,-0.295 0.033 0.955,-0.621 1.536 5.561,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,
14:10:04:214,2213.232,12,RTdata,-5.744 -0.028 -9.174,3.320 184.984 2.735,0.076 0.036 -0.996,1.0,1.0,fakeWallNorth,0.452 1.416 2.093,-0.138 -0.058 0.989,-0.297 0.036 0.954,-0.629 1.545 5.561,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,
14:10:04:247,2213.266,12,RTdata,-5.745 -0.028 -9.175,3.159 184.963 2.840,0.077 0.038 -0.996,1.0,1.0,fakeWallNorth,0.453 1.416 2.094,-0.138 -0.055 0.989,-0.297 0.038 0.954,-0.627 1.551 5.562,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,
14:10:04:280,2213.299,12,RTdata,-5.746 -0.027 -9.175,3.043 184.914 3.069,0.078 0.038 -0.996,1.0,1.0,fakeWallNorth,0.454 1.417 2.095,-0.139 -0.053 0.989,-0.299 0.038 0.954,-0.630 1.553 5.561,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,
14:10:04:314,2213.333,12,RTdata,-5.748 -0.026 -9.176,2.975 184.851 3.367,0.080 0.027 -0.996,1.0,1.0,fakeWallNorth,0.456 1.418 2.096,-0.140 -0.052 0.989,-0.301 0.027 0.953,-0.634 1.519 5.558,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,
14:10:04:347,2213.366,12,RTdata,-5.749 -0.025 -9.177,3.038 184.754 3.663,0.106 -0.008 -0.994,1.0,1.0,fakeWallNorth,0.457 1.419 2.097,-0.142 -0.053 0.988,-0.325 -0.008 0.946,-0.469 1.405 4.801,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,
14:10:04:381,2213.4,12,RTdata,-5.751 -0.024 -9.177,3.183 184.641 3.805,0.136 0.008 -0.991,1.0,1.0,fakeWallNorth,0.459 1.420 2.098,-0.144 -0.056 0.988,-0.354 0.008 0.935,-0.206 1.444 3.856,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,
14:10:04:415,2213.433,12,RTdata,-5.753 -0.024 -9.177,3.269 184.570 3.752,0.141 0.006 -0.990,1.0,1.0,fakeWallNorth,0.461 1.420 2.098,-0.145 -0.057 0.988,-0.359 0.006 0.933,-0.380 1.441 4.287,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,
14:10:04:448,2213.466,12,RTdata,-5.755 -0.024 -9.177,3.257 184.555 3.718,0.142 0.014 -0.990,1.0,1.0,fakeWallNorth,0.463 1.420 2.099,-0.145 -0.057 0.988,-0.360 0.014 0.933,-0.261 1.451 3.972,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,
14:10:04:480,2213.5,12,RTdata,-5.757 -0.023 -9.177,3.242 184.618 3.769,0.143 0.017 -0.990,1.0,1.0,fakeWallNorth,0.465 1.421 2.099,-0.144 -0.057 0.988,-0.360 0.017 0.933,-0.254 1.458 3.951,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,
14:10:04:515,2213.533,12,RTdata,-5.759 -0.023 -9.177,3.219 184.729 3.826,0.142 0.013 -0.990,1.0,1.0,fakeWallNorth,0.467 1.421 2.099,-0.142 -0.056 0.988,-0.359 0.013 0.933,-0.206 1.449 3.834,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,
14:10:04:548,2213.567,12,RTdata,-5.761 -0.023 -9.177,3.178 184.816 3.887,0.142 0.010 -0.990,1.0,1.0,fakeWallNorth,0.469 1.421 2.100,-0.141 -0.055 0.988,-0.359 0.010 0.933,-0.140 1.442 3.671,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,
14:10:04:580,2213.599,12,RTdata,-5.763 -0.022 -9.177,3.086 184.868 3.917,0.141 0.017 -0.990,1.0,1.0,fakeWallNorth,0.471 1.422 2.100,-0.140 -0.054 0.989,-0.359 0.017 0.933,-0.198 1.454 3.833,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,
14:10:04:615,2213.633,12,RTdata,-5.765 -0.022 -9.177,2.899 184.850 3.964,0.140 0.015 -0.990,1.0,1.0,fakeWallNorth,0.472 1.422 2.100,-0.140 -0.051 0.989,-0.358 0.015 0.934,-0.244 1.451 3.965,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,
14:10:04:647,2213.666,12,RTdata,-5.766 -0.021 -9.177,2.726 184.815 3.947,0.140 0.012 -0.990,1.0,1.0,fakeWallNorth,0.473 1.423 2.101,-0.141 -0.048 0.989,-0.358 0.012 0.934,-0.245 1.447 3.973,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,
14:10:04:681,2213.7,12,RTdata,-5.767 -0.021 -9.177,2.705 184.786 3.880,0.146 0.016 -0.989,1.0,1.0,fakeWallNorth,0.474 1.423 2.101,-0.141 -0.047 0.989,-0.364 0.016 0.931,-0.192 1.457 3.807,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,
14:10:04:714,2213.733,12,RTdata,-5.768 -0.022 -9.177,2.800 184.759 3.784,0.153 0.026 -0.988,1.0,1.0,fakeWallNorth,0.475 1.422 2.102,-0.142 -0.049 0.989,-0.370 0.026 0.929,-0.203 1.538 3.809,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,
14:10:04:749,2213.767,12,RTdata,-5.769 -0.022 -9.178,2.956 184.749 3.700,0.155 0.026 -0.988,1.0,1.0,fakeWallNorth,0.476 1.422 2.102,-0.142 -0.052 0.989,-0.372 0.026 0.928,-0.209 1.540 3.809,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,
14:10:04:782,2213.801,12,RTdata,-5.769 -0.022 -9.178,3.049 184.751 3.675,0.154 0.026 -0.988,1.0,1.0,fakeWallNorth,0.476 1.422 2.102,-0.142 -0.053 0.988,-0.371 0.026 0.928,-0.204 1.540 3.810,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,
14:10:04:815,2213.834,12,RTdata,-5.770 -0.022 -9.178,3.028 184.762 3.634,0.153 0.027 -0.988,1.0,1.0,fakeWallNorth,0.477 1.422 2.102,-0.142 -0.053 0.988,-0.370 0.027 0.928,-0.203 1.542 3.811,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,
14:10:04:849,2213.867,12,RTdata,-5.770 -0.022 -9.178,2.958 184.779 3.543,0.153 0.026 -0.988,1.0,1.0,fakeWallNorth,0.477 1.422 2.102,-0.141 -0.052 0.989,-0.370 0.026 0.929,-0.201 1.535 3.811,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,
14:10:04:882,2213.901,12,RTdata,-5.770 -0.022 -9.178,2.907 184.834 3.413,0.154 0.025 -0.988,1.0,1.0,fakeWallNorth,0.477 1.422 2.103,-0.141 -0.051 0.989,-0.371 0.025 0.928,-0.205 1.531 3.810,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,
14:10:04:915,2213.934,12,RTdata,-5.770 -0.022 -9.178,2.902 184.969 3.301,0.151 0.024 -0.988,1.0,1.0,fakeWallNorth,0.477 1.422 2.103,-0.138 -0.051 0.989,-0.369 0.024 0.929,-0.199 1.529 3.811,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,
14:10:04:949,2213.968,12,RTdata,-5.770 -0.022 -9.178,2.940 185.168 3.261,0.150 0.023 -0.988,1.0,1.0,fakeWallNorth,0.477 1.422 2.103,-0.135 -0.051 0.990,-0.368 0.023 0.930,-0.197 1.527 3.813,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,
14:10:04:981,2214.0,12,RTdata,-5.770 -0.022 -9.178,2.980 185.375 3.268,0.038 0.000 -0.999,1.0,1.0,fakeWallNorth,0.477 1.422 2.103,-0.131 -0.052 0.990,-0.261 0.000 0.965,-0.044 1.426 4.009,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,
14:10:05:015,2214.034,12,RTdata,-5.770 -0.022 -9.179,3.004 185.589 3.285,-0.154 -0.085 -0.984,1.0,1.0,fakeWallNorth,0.477 1.422 2.104,-0.127 -0.052 0.990,-0.070 -0.085 0.994,0.373 1.307 3.497,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,
14:10:05:048,2214.067,12,RTdata,-5.770 -0.022 -9.179,3.038 185.783 3.320,-0.186 -0.118 -0.975,1.0,1.0,fakeWallNorth,0.477 1.422 2.104,-0.124 -0.053 0.991,-0.037 -0.118 0.992,0.424 1.272 3.401,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,
14:10:05:081,2214.1,12,RTdata,-5.770 -0.022 -9.180,3.072 185.956 3.375,-0.190 -0.117 -0.975,1.0,1.0,fakeWallNorth,0.477 1.422 2.105,-0.121 -0.054 0.991,-0.033 -0.117 0.993,0.432 1.280 3.340,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,
14:10:05:115,2214.134,12,RTdata,-5.770 -0.022 -9.180,3.070 186.078 3.412,-0.167 -0.094 -0.982,1.0,1.0,fakeWallNorth,0.477 1.422 2.105,-0.119 -0.054 0.991,-0.057 -0.094 0.994,0.100 0.824 8.480,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,
14:10:05:148,2214.167,12,RTdata,-5.770 -0.022 -9.181,3.093 186.203 3.387,-0.170 -0.097 -0.981,1.0,1.0,fakeWallNorth,0.476 1.422 2.106,-0.117 -0.054 0.992,-0.053 -0.097 0.994,-0.780 -0.770 24.752,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,
14:10:05:181,2214.2,12,RTdata,-5.770 -0.022 -9.182,3.120 186.320 3.378,-0.171 -0.094 -0.981,1.0,1.0,fakeWallNorth,0.476 1.422 2.106,-0.115 -0.054 0.992,-0.052 -0.094 0.994,-0.096 0.432 12.604,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,
14:10:05:215,2214.233,12,RTdata,-5.770 -0.022 -9.182,3.113 186.435 3.391,-0.170 -0.095 -0.981,1.0,1.0,fakeWallNorth,0.476 1.422 2.107,-0.113 -0.054 0.992,-0.054 -0.095 0.994,-0.358 0.002 16.927,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,
14:10:05:249,2214.268,12,RTdata,-5.770 -0.022 -9.183,3.081 186.542 3.423,-0.172 -0.095 -0.980,1.0,1.0,fakeWallNorth,0.476 1.422 2.107,-0.111 -0.054 0.992,-0.051 -0.095 0.994,0.022 0.603 10.626,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,
14:10:05:282,2214.301,12,RTdata,-5.770 -0.022 -9.183,3.030 186.632 3.468,-0.173 -0.096 -0.980,1.0,1.0,fakeWallNorth,0.476 1.422 2.108,-0.109 -0.053 0.993,-0.051 -0.096 0.994,0.099 0.728 9.250,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,
14:10:05:316,2214.334,12,RTdata,-5.770 -0.022 -9.184,2.963 186.722 3.507,-0.173 -0.098 -0.980,1.0,1.0,fakeWallNorth,0.476 1.422 2.109,-0.108 -0.052 0.993,-0.051 -0.098 0.994,-0.004 0.510 11.265,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,
14:10:05:349,2214.368,12,RTdata,-5.770 -0.022 -9.185,2.869 186.810 3.549,-0.175 -0.096 -0.980,1.0,1.0,fakeWallNorth,0.476 1.422 2.109,-0.106 -0.050 0.993,-0.049 -0.096 0.994,0.044 0.587 10.666,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,
14:10:05:382,2214.401,12,RTdata,-5.771 -0.022 -9.185,2.758 186.908 3.572,-0.175 -0.098 -0.980,1.0,1.0,fakeWallNorth,0.476 1.422 2.110,-0.105 -0.048 0.993,-0.048 -0.098 0.994,0.370 1.216 4.198,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,
14:10:05:416,2214.435,12,RTdata,-5.771 -0.021 -9.186,2.662 187.038 3.568,-0.185 -0.100 -0.978,1.0,1.0,fakeWallNorth,0.476 1.423 2.111,-0.102 -0.046 0.994,-0.038 -0.100 0.994,0.296 0.973 6.537,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,
14:10:05:449,2214.468,12,RTdata,-5.772 -0.021 -9.187,2.587 187.199 3.533,-0.258 -0.156 -0.953,1.0,1.0,fakeWallNorth,0.477 1.423 2.111,-0.100 -0.045 0.994,0.038 -0.156 0.987,0.535 1.163 3.766,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,
14:10:05:483,2214.501,12,RTdata,-5.772 -0.021 -9.187,2.529 187.362 3.495,-0.262 -0.153 -0.953,1.0,1.0,fakeWallNorth,0.477 1.423 2.112,-0.097 -0.044 0.994,0.042 -0.153 0.987,0.545 1.156 3.843,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,
14:10:05:516,2214.535,12,RTdata,-5.773 -0.021 -9.188,2.497 187.504 3.451,-0.260 -0.153 -0.953,1.0,1.0,fakeWallNorth,0.478 1.423 2.113,-0.094 -0.044 0.995,0.040 -0.153 0.987,0.540 1.171 3.754,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,
14:10:05:550,2214.568,12,RTdata,-5.774 -0.021 -9.188,2.464 187.634 3.399,-0.260 -0.154 -0.953,1.0,1.0,fakeWallNorth,0.479 1.423 2.114,-0.092 -0.043 0.995,0.040 -0.154 0.987,0.541 1.163 3.793,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,
14:10:05:584,2214.602,12,RTdata,-5.775 -0.021 -9.189,2.461 187.755 3.382,-0.261 -0.153 -0.953,1.0,1.0,fakeWallNorth,0.479 1.423 2.115,-0.090 -0.043 0.995,0.042 -0.153 0.987,0.544 1.170 3.764,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,
14:10:05:617,2214.635,12,RTdata,-5.775 -0.021 -9.190,2.484 187.879 3.399,-0.263 -0.153 -0.953,1.0,1.0,fakeWallNorth,0.480 1.423 2.115,-0.088 -0.043 0.995,0.043 -0.153 0.987,0.548 1.165 3.803,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,
14:10:05:650,2214.668,12,RTdata,-5.776 -0.021 -9.190,2.506 188.020 3.430,-0.262 -0.155 -0.953,1.0,1.0,fakeWallNorth,0.480 1.423 2.116,-0.085 -0.044 0.995,0.042 -0.155 0.987,0.543 1.178 3.702,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,
14:10:05:683,2214.702,12,RTdata,-5.776 -0.021 -9.191,2.517 188.160 3.463,-0.261 -0.153 -0.953,1.0,1.0,fakeWallNorth,0.480 1.423 2.117,-0.083 -0.044 0.996,0.041 -0.153 0.987,0.547 1.162 3.828,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,
14:10:05:717,2214.736,12,RTdata,-5.777 -0.021 -9.192,2.528 188.304 3.443,-0.246 -0.126 -0.961,1.0,1.0,fakeWallNorth,0.481 1.423 2.118,-0.080 -0.044 0.996,0.025 -0.126 0.992,0.519 1.205 3.866,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,
14:10:05:750,2214.769,12,RTdata,-5.777 -0.021 -9.193,2.557 188.414 3.444,-0.245 -0.128 -0.961,1.0,1.0,fakeWallNorth,0.481 1.423 2.119,-0.079 -0.045 0.996,0.024 -0.128 0.991,0.517 1.213 3.777,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,
14:10:05:784,2214.802,12,RTdata,-5.778 -0.021 -9.193,2.588 188.507 3.460,-0.246 -0.128 -0.961,1.0,1.0,fakeWallNorth,0.481 1.423 2.119,-0.077 -0.045 0.996,0.025 -0.128 0.991,0.519 1.214 3.778,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,
